CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Ct,Avg_Utilization_Ratio,Quarter,Year
717701733,Existing Customer,44,M,2,Graduate,Married,$60K - $80K,Silver,35,3,2,2,11910,2098,9812,39,0.176,none,2018
717701733,Existing Customer,44,M,2,Graduate,Married,$60K - $80K,Silver,47,3,2,2,11910,642,9812,31,0.05,none,2019
717704433,Existing Customer,44,F,1,Graduate,Married,$40K - $60K,Blue,37,1,2,1,3829,836,2993,85,0.218,none,2018
717704433,Existing Customer,44,F,1,Graduate,Married,$40K - $60K,Blue,49,1,4,1,3829,484,2993,27,0.13,none,2019
717742908,Existing Customer,44,M,3,Graduate,Married,$40K - $60K,Silver,36,1,1,1,12967,2517,10450,74,0.194,none,2018
717742908,Existing Customer,44,M,3,Graduate,Married,$40K - $60K,Silver,48,1,4,1,12967,1479,10450,59,0.11,none,2019
717929133,Existing Customer,44,M,1,Graduate,Married,$60K - $80K,Silver,36,5,2,3,14450,2440,12010,30,0.169,none,2018
717929133,Existing Customer,44,M,1,Graduate,Married,$60K - $80K,Silver,48,5,6,3,14450,1105,12010,47,0.08,none,2019
717972408,Existing Customer,44,M,2,High School,Married,$40K - $60K,Blue,34,6,3,3,2558,2016,542,78,0.788,none,2018
717972408,Existing Customer,44,M,2,High School,Married,$40K - $60K,Blue,46,6,5,3,2558,1181,542,116,0.46,none,2019
717991533,Existing Customer,44,M,2,High School,Married,$40K - $60K,Blue,48,3,1,2,3843,1112,2383,107,0.29,none,2019
717991533,Existing Customer,44,M,2,High School,Married,$40K - $60K,Blue,36,3,3,2,3843,1460,2383,105,0.38,none,2018
718005108,Existing Customer,44,F,2,College,Divorced,$40K - $60K,Blue,46,4,6,2,2096,409,385,55,0.2,none,2019
718005108,Existing Customer,44,F,2,College,Divorced,$40K - $60K,Blue,34,4,1,2,2096,1711,385,68,0.816,none,2018
718006608,Existing Customer,44,F,0,College,Single,$40K - $60K,Silver,36,1,3,1,7742,1163,6579,100,0.15,none,2018
718006608,Existing Customer,44,F,0,College,Single,$40K - $60K,Silver,48,1,5,1,7742,538,6579,65,0.07,none,2019
718056033,Existing Customer,44,F,3,High School,Married,Less than $40K,Blue,46,5,6,2,4135,1310,2529,43,0.32,none,2019
718056033,Existing Customer,44,F,3,High School,Married,Less than $40K,Blue,34,5,3,2,4135,1606,2529,56,0.388,none,2018
718096608,Existing Customer,44,F,2,High School,Single,$40K - $60K,Silver,42,1,5,3,6882,719,4952,101,0.1,none,2019
718096608,Existing Customer,44,F,2,High School,Single,$40K - $60K,Silver,30,1,2,3,6882,1930,4952,113,0.28,none,2018
718147233,Existing Customer,44,F,1,High School,Married,$40K - $60K,Silver,31,2,2,3,4553,1538,3015,95,0.338,none,2018
718147233,Attrited Customer,44,F,1,High School,Married,$40K - $60K,Silver,43,2,3,3,4553,1010,3015,62,0.22,Q2,2019
718189908,Existing Customer,44,F,4,Graduate,Married,$60K - $80K,Gold,31,2,2,3,23981,2135,21846,86,0.089,none,2018
718189908,Existing Customer,44,F,4,Graduate,Married,$60K - $80K,Gold,43,2,2,3,23981,496,21846,83,0.02,none,2019
718285308,Existing Customer,44,F,1,Uneducated,Single,Less than $40K,Blue,43,6,1,1,2000,943,1438.3,122,0.47,none,2019
718285308,Existing Customer,44,F,1,Uneducated,Single,Less than $40K,Blue,31,6,3,1,1438.3,0,1438.3,55,0,none,2018
718436133,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,48,5,4,3,2368,1379,1124,65,0.58,none,2019
718436133,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,36,5,2,3,2368,1244,1124,71,0.525,none,2018
718501983,Existing Customer,44,M,2,Graduate,Divorced,$60K - $80K,Silver,36,5,6,1,5950,1117,4833,89,0.188,none,2018
718501983,Existing Customer,44,M,2,Graduate,Divorced,$60K - $80K,Silver,48,5,3,1,5950,1277,4833,92,0.21,none,2019
718540308,Existing Customer,44,M,2,College,Married,$80K - $120K,Gold,36,5,3,0,22143,730,21413,62,0.033,none,2018
718540308,Existing Customer,44,M,2,College,Married,$80K - $120K,Gold,48,5,4,0,22143,1198,21413,30,0.05,none,2019
718655808,Existing Customer,44,F,3,Graduate,Married,$40K - $60K,Silver,36,3,3,2,12944,1200,11744,105,0.093,none,2018
718655808,Existing Customer,44,F,3,Graduate,Married,$40K - $60K,Silver,48,3,1,2,12944,440,11744,38,0.03,none,2019
718712583,Existing Customer,44,M,1,Post-Graduate,Married,$80K - $120K,Platinum,33,3,1,1,34496,1665,32831,80,0.048,none,2018
718712583,Attrited Customer,44,M,1,Post-Graduate,Married,$80K - $120K,Platinum,45,3,5,1,34496,772,32831,106,0.02,Q3,2019
718755483,Existing Customer,44,M,2,High School,Divorced,$60K - $80K,Silver,36,3,2,1,7317,959,6358,86,0.131,none,2018
718755483,Existing Customer,44,M,2,High School,Divorced,$60K - $80K,Silver,48,3,0,1,7317,590,6358,64,0.08,none,2019
718758783,Existing Customer,44,F,1,Graduate,Single,$40K - $60K,Silver,36,2,3,3,13067,1943,11124,118,0.149,none,2018
718758783,Existing Customer,44,F,1,Graduate,Single,$40K - $60K,Silver,48,2,1,3,13067,729,11124,70,0.06,none,2019
718759833,Existing Customer,44,F,2,Graduate,Married,$80K - $120K,Platinum,35,4,3,2,32643,0,32643,24,0,none,2018
718759833,Existing Customer,44,F,2,Graduate,Married,$80K - $120K,Platinum,47,4,4,2,32643,620,32643,60,0.02,none,2019
718795083,Existing Customer,44,F,2,High School,Married,$40K - $60K,Blue,26,2,1,3,2006,1030,976,85,0.513,none,2018
718795083,Existing Customer,44,F,2,High School,Married,$40K - $60K,Blue,38,2,0,3,2006,502,976,30,0.25,none,2019
718802283,Existing Customer,44,F,3,College,Divorced,$40K - $60K,Silver,31,3,2,1,8320,0,8320,82,0,none,2018
718802283,Existing Customer,44,F,3,College,Divorced,$40K - $60K,Silver,43,3,4,1,8320,1306,8320,101,0.16,none,2019
718813833,Existing Customer,44,F,1,College,Single,$40K - $60K,Silver,34,5,2,2,10100,0,10100,18,0,none,2018
718813833,Existing Customer,44,F,1,College,Single,$40K - $60K,Silver,46,5,1,2,10100,363,10100,98,0.04,none,2019
718816158,Existing Customer,44,F,2,High School,Single,$40K - $60K,Silver,45,3,4,3,5362,581,3378,45,0.11,none,2019
718816158,Existing Customer,44,F,2,High School,Single,$40K - $60K,Silver,33,3,3,3,5362,1984,3378,87,0.37,none,2018
718867683,Existing Customer,44,M,1,College,Married,$40K - $60K,Blue,67,4,1,4,2720,1060,816,92,0.39,none,2019
718993533,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Gold,37,2,3,0,15821,1334,14487,103,0.084,none,2018
718993533,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Gold,49,2,3,0,15821,809,14487,103,0.05,none,2019
719050458,Existing Customer,44,F,0,College,Single,$40K - $60K,Blue,56,6,3,3,2582,1528,1054,67,0.592,none,2018
719061933,Existing Customer,44,F,4,Graduate,Married,$40K - $60K,Blue,34,6,4,2,2105,0,2105,67,0,none,2018
719061933,Attrited Customer,44,F,4,Graduate,Married,$40K - $60K,Blue,46,6,3,2,2105,694,2105,40,0.33,Q2,2019
719070108,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Platinum,35,4,1,3,34516,1726,32790,52,0.05,none,2018
719070108,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Platinum,47,4,1,3,34516,337,32790,37,0.01,none,2019
719163108,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,43,2,1,3,3977,797,2652,32,0.2,none,2019
719163108,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,31,2,2,3,3977,1325,2652,62,0.333,none,2018
719226333,Existing Customer,44,M,1,Graduate,Single,$60K - $80K,Silver,24,5,3,2,11042,2211,8831,25,0.2,none,2018
719226333,Existing Customer,44,M,1,Graduate,Single,$60K - $80K,Silver,36,5,1,2,11042,1005,8831,108,0.09,none,2019
719227233,Existing Customer,44,F,1,College,Single,Less than $40K,Blue,36,3,3,3,1553,723,830,43,0.466,none,2018
719268333,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,36,5,3,4,1438.3,0,1438.3,88,0,none,2018
719268333,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,48,5,5,4,2000,317,1438.3,70,0.16,none,2019
719277033,Existing Customer,44,M,2,High School,Single,$40K - $60K,Silver,34,5,3,1,8997,708,8289,62,0.079,none,2018
719277033,Existing Customer,44,M,2,High School,Single,$40K - $60K,Silver,46,5,0,1,8997,881,8289,66,0.1,none,2019
719410083,Existing Customer,44,F,2,College,Single,Less than $40K,Blue,48,4,5,0,1635,259,415,43,0.16,none,2019
719420058,Existing Customer,44,M,1,Graduate,Single,$60K - $80K,Silver,26,1,2,1,11782,2177,9605,110,0.185,none,2018
719420058,Existing Customer,44,M,1,Graduate,Single,$60K - $80K,Silver,38,1,1,1,11782,490,9605,34,0.04,none,2019
719437908,Existing Customer,44,M,3,Post-Graduate,Divorced,$80K - $120K,Gold,36,6,2,2,17965,1644,16321,50,0.092,none,2018
719437908,Existing Customer,44,M,3,Post-Graduate,Divorced,$80K - $120K,Gold,48,6,0,2,17965,1355,16321,92,0.08,none,2019
719656533,Existing Customer,44,M,3,High School,Married,$40K - $60K,Blue,36,6,2,3,2675,0,2675,79,0,none,2018
719656533,Existing Customer,44,M,3,High School,Married,$40K - $60K,Blue,48,6,0,3,2675,751,2675,101,0.28,none,2019
719662458,Existing Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,39,5,4,2,1500,573,759.3,83,0.38,none,2019
719662458,Existing Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,27,5,2,2,1438.3,679,759.3,29,0.472,none,2018
719701383,Existing Customer,44,M,4,College,Married,$60K - $80K,Silver,32,4,3,3,5175,0,5175,99,0,none,2018
719701383,Existing Customer,44,M,4,College,Married,$60K - $80K,Silver,44,4,5,3,5175,315,5175,54,0.06,none,2019
719720058,Existing Customer,44,M,1,High School,Single,$60K - $80K,Silver,31,4,3,1,12756,837,11919,14,0.066,none,2018
719720058,Existing Customer,44,M,1,High School,Single,$60K - $80K,Silver,43,4,6,1,12756,917,11919,111,0.07,none,2019
719740983,Existing Customer,44,F,1,Graduate,Divorced,$40K - $60K,Silver,46,1,6,3,13259,236,12393,41,0.02,none,2019
719740983,Existing Customer,44,F,1,Graduate,Divorced,$40K - $60K,Silver,34,1,1,3,13259,866,12393,102,0.065,none,2018
719849958,Existing Customer,44,F,1,Graduate,Married,$40K - $60K,Blue,36,4,3,3,2658,1884,774,83,0.709,none,2018
719849958,Existing Customer,44,F,1,Graduate,Married,$40K - $60K,Blue,48,4,6,3,2658,1414,774,36,0.53,none,2019
719882583,Existing Customer,44,M,0,Graduate,Single,$60K - $80K,Silver,34,3,3,5,13477,2057,11420,67,0.153,none,2018
719882583,Existing Customer,44,M,0,Graduate,Single,$60K - $80K,Silver,46,3,1,5,13477,808,11420,88,0.06,none,2019
719962458,Existing Customer,44,F,2,Graduate,Married,$40K - $60K,Blue,46,3,6,2,2561,241,1070,82,0.09,none,2019
719962458,Existing Customer,44,F,2,Graduate,Married,$40K - $60K,Blue,34,3,2,2,2561,1491,1070,70,0.582,none,2018
719967708,Existing Customer,44,F,2,College,Single,$40K - $60K,Silver,44,3,0,4,6472,1379,4344,118,0.21,none,2019
719967708,Existing Customer,44,F,2,College,Single,$40K - $60K,Silver,32,3,1,4,6472,2128,4344,66,0.329,none,2018
719995008,Existing Customer,44,F,4,College,Married,Less than $40K,Blue,48,6,4,2,3979,1371,3199,82,0.34,none,2019
719995008,Existing Customer,44,F,4,College,Married,Less than $40K,Blue,36,6,2,2,3979,780,3199,69,0.196,none,2018
720155583,Existing Customer,44,F,2,College,Single,Less than $40K,Blue,51,3,2,3,2426,538,837,87,0.22,none,2019
720165258,Existing Customer,44,F,2,High School,Married,$40K - $60K,Blue,41,2,4,1,3170,1152,840,78,0.36,none,2019
720165258,Existing Customer,44,F,2,High School,Married,$40K - $60K,Blue,29,2,3,1,3170,2330,840,91,0.735,none,2018
720182658,Existing Customer,44,F,3,College,Married,$60K - $80K,Gold,31,4,2,3,18056,940,17116,72,0.052,none,2018
720182658,Existing Customer,44,F,3,College,Married,$60K - $80K,Gold,43,4,6,3,18056,991,17116,73,0.05,none,2019
720242733,Existing Customer,44,M,2,College,Married,Less than $40K,Blue,36,5,2,3,1963,1549,414,75,0.789,none,2018
720242733,Existing Customer,44,M,2,College,Married,Less than $40K,Blue,48,5,3,3,1963,393,414,91,0.2,none,2019
720281508,Existing Customer,44,F,2,Uneducated,Divorced,Less than $40K,Blue,46,3,1,2,2406,1231,915,115,0.51,none,2019
720281508,Existing Customer,44,F,2,Uneducated,Divorced,Less than $40K,Blue,34,3,1,2,2406,1491,915,91,0.62,none,2018
720348933,Existing Customer,44,M,1,Graduate,Single,$60K - $80K,Silver,31,4,3,4,12871,758,12113,60,0.059,none,2018
720348933,Existing Customer,44,M,1,Graduate,Single,$60K - $80K,Silver,43,4,4,4,12871,381,12113,53,0.03,none,2019
720392433,Existing Customer,44,F,1,College,Married,Less than $40K,Blue,36,6,6,2,2857,2517,340,47,0.881,none,2018
720392433,Attrited Customer,44,F,1,College,Married,Less than $40K,Blue,48,6,4,2,2857,245,340,77,0.09,Q3,2019
720413658,Existing Customer,44,M,2,Graduate,Divorced,$60K - $80K,Silver,31,2,1,3,6176,905,5271,95,0.147,none,2018
720413658,Existing Customer,44,M,2,Graduate,Divorced,$60K - $80K,Silver,43,2,3,3,6176,1137,5271,120,0.18,none,2019
720454158,Existing Customer,44,M,2,Graduate,Single,$60K - $80K,Silver,30,6,2,2,9827,600,9227,63,0.061,none,2018
720454158,Existing Customer,44,M,2,Graduate,Single,$60K - $80K,Silver,42,6,2,2,9827,978,9227,112,0.1,none,2019
720491958,Existing Customer,44,F,1,Graduate,Married,Less than $40K,Blue,36,4,3,3,1438.3,0,1438.3,74,0,none,2018
720503508,Existing Customer,44,F,1,College,Divorced,$40K - $60K,Silver,49,1,2,3,5594,1372,4359,36,0.25,none,2019
720503508,Existing Customer,44,F,1,College,Divorced,$40K - $60K,Silver,37,1,2,3,5594,1235,4359,75,0.221,none,2018
720522633,Existing Customer,44,M,3,College,Married,$60K - $80K,Gold,36,2,1,2,16199,1533,14666,106,0.095,none,2018
720522633,Existing Customer,44,M,3,College,Married,$60K - $80K,Gold,48,2,2,2,16199,664,14666,79,0.04,none,2019
720537633,Existing Customer,44,F,3,High School,Married,Less than $40K,Blue,48,2,5,1,3047,1182,908,120,0.39,none,2019
720537633,Existing Customer,44,F,3,High School,Married,Less than $40K,Blue,36,2,3,1,3047,2139,908,85,0.702,none,2018
720582558,Existing Customer,44,F,2,Uneducated,Married,Less than $40K,Blue,46,3,0,1,2296,331,2296,43,0.14,none,2019
720582558,Existing Customer,44,F,2,Uneducated,Married,Less than $40K,Blue,34,3,3,1,2296,0,2296,87,0,none,2018
720696558,Existing Customer,44,M,1,Graduate,Single,$80K - $120K,Platinum,31,5,2,4,34516,1311,33205,85,0.038,none,2018
720696558,Existing Customer,44,M,1,Graduate,Single,$80K - $120K,Platinum,43,5,0,4,34516,1168,33205,43,0.03,none,2019
720728133,Existing Customer,44,M,2,Uneducated,Married,Less than $40K,Blue,45,4,2,3,1714,240,1714,89,0.14,none,2019
720728133,Existing Customer,44,M,2,Uneducated,Married,Less than $40K,Blue,33,4,3,3,1714,0,1714,71,0,none,2018
720734583,Existing Customer,44,F,2,High School,Married,$40K - $60K,Blue,32,1,3,3,2540,1561,979,82,0.615,none,2018
720734583,Existing Customer,44,F,2,High School,Married,$40K - $60K,Blue,44,1,3,3,2540,1302,979,35,0.51,none,2019
720735408,Existing Customer,44,F,4,Graduate,Married,$40K - $60K,Silver,30,1,3,1,6329,1643,4686,109,0.26,none,2018
720735408,Existing Customer,44,F,4,Graduate,Married,$40K - $60K,Silver,42,1,5,1,6329,1398,4686,58,0.22,none,2019
720776508,Existing Customer,44,F,2,Graduate,Single,$40K - $60K,Blue,25,4,3,2,4210,0,4210,65,0,none,2018
720776508,Existing Customer,44,F,2,Graduate,Single,$40K - $60K,Blue,37,4,3,2,4210,710,4210,120,0.17,none,2019
720781158,Existing Customer,44,F,2,College,Divorced,$40K - $60K,Silver,27,4,2,3,5608,1243,4365,74,0.222,none,2018
720781158,Existing Customer,44,F,2,College,Divorced,$40K - $60K,Silver,39,4,1,3,5608,234,4365,27,0.04,none,2019
720795858,Existing Customer,44,M,2,Graduate,Single,$60K - $80K,Silver,25,3,3,2,10534,0,10534,72,0,none,2018
720795858,Existing Customer,44,M,2,Graduate,Single,$60K - $80K,Silver,37,3,1,2,10534,1457,10534,84,0.14,none,2019
720840108,Existing Customer,44,M,0,Graduate,Married,$40K - $60K,Silver,24,5,3,0,8837,2103,6734,60,0.238,none,2018
720840108,Existing Customer,44,M,0,Graduate,Married,$40K - $60K,Silver,36,5,4,0,8837,655,6734,36,0.07,none,2019
720849708,Existing Customer,44,M,1,Graduate,Single,$60K - $80K,Silver,37,3,3,1,14388,2517,11871,85,0.175,none,2018
720849708,Existing Customer,44,M,1,Graduate,Single,$60K - $80K,Silver,49,3,6,1,14388,893,11871,86,0.06,none,2019
720899883,Existing Customer,44,F,1,High School,Married,$40K - $60K,Silver,35,6,2,2,6849,0,6849,82,0,none,2018
720899883,Existing Customer,44,F,1,High School,Married,$40K - $60K,Silver,47,6,2,2,6849,804,6849,47,0.12,none,2019
720952608,Existing Customer,44,F,2,High School,Single,Less than $40K,Blue,41,6,0,2,2288,506,783,114,0.22,none,2019
720952608,Existing Customer,44,F,2,High School,Single,Less than $40K,Blue,29,6,1,2,2288,1505,783,68,0.658,none,2018
720959058,Existing Customer,44,F,2,College,Single,$40K - $60K,Silver,33,5,3,1,8064,2417,5647,67,0.3,none,2018
720959058,Existing Customer,44,F,2,College,Single,$40K - $60K,Silver,45,5,2,1,8064,841,5647,26,0.1,none,2019
721008933,Existing Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,48,1,4,2,3107,513,1112,77,0.17,none,2019
721008933,Existing Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,36,1,1,2,3107,1995,1112,87,0.642,none,2018
721022433,Existing Customer,44,M,2,Graduate,Divorced,$60K - $80K,Silver,36,5,1,2,7577,2480,5097,35,0.327,none,2018
721022433,Existing Customer,44,M,2,Graduate,Divorced,$60K - $80K,Silver,48,5,4,2,7577,1424,5097,44,0.19,none,2019
721091583,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,44,3,3,3,3031,1256,1152,70,0.41,none,2019
721091583,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,32,3,3,3,3031,1879,1152,15,0.62,none,2018
721093608,Existing Customer,44,M,2,High School,Single,$40K - $60K,Blue,31,5,1,1,2197,0,2197,64,0,none,2018
721093608,Existing Customer,44,M,2,High School,Single,$40K - $60K,Blue,43,5,0,1,2197,1460,2197,36,0.66,none,2019
721163133,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Gold,36,6,3,1,28292,0,28292,60,0,none,2018
721163133,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Gold,48,6,6,1,28292,805,28292,114,0.03,none,2019
721246833,Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,48,6,0,3,1953,920,864,44,0.47,none,2019
721246833,Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,36,6,2,3,1953,1089,864,70,0.558,none,2018
721268133,Existing Customer,44,M,3,College,Married,$40K - $60K,Silver,36,5,2,2,11366,2109,9257,70,0.186,none,2018
721268133,Attrited Customer,44,M,3,College,Married,$40K - $60K,Silver,48,5,6,2,11366,1189,9257,68,0.1,Q3,2019
721282908,Existing Customer,44,F,4,Graduate,Married,Less than $40K,Blue,41,3,0,2,1700,500,1438.3,115,0.29,none,2019
721282908,Existing Customer,44,F,4,Graduate,Married,Less than $40K,Blue,29,3,1,2,1438.3,0,1438.3,60,0,none,2018
721288158,Existing Customer,44,F,2,Graduate,Married,$80K - $120K,Gold,15,4,2,2,25033,2300,22733,71,0.092,none,2018
721288158,Existing Customer,44,F,2,Graduate,Married,$80K - $120K,Gold,27,4,4,2,25033,1051,22733,118,0.04,none,2019
721379433,Existing Customer,44,M,4,Graduate,Married,$60K - $80K,Silver,28,6,2,3,11338,0,11338,24,0,none,2018
721379433,Existing Customer,44,M,4,Graduate,Married,$60K - $80K,Silver,40,6,2,3,11338,1375,11338,33,0.12,none,2019
721495458,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Gold,32,2,1,1,20001,0,20001,96,0,none,2018
721495458,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Gold,44,2,1,1,20001,406,20001,65,0.02,none,2019
742552683,Existing Customer,44,F,3,High School,Married,Less than $40K,Blue,43,6,3,5,1600,400,750.3,97,0.25,none,2019
742552683,Existing Customer,44,F,3,High School,Married,Less than $40K,Blue,31,6,2,5,1438.3,688,750.3,86,0.478,none,2018
742778358,Existing Customer,44,M,1,Graduate,Divorced,$60K - $80K,Gold,37,3,1,4,16739,1229,15510,69,0.073,none,2018
742778358,Existing Customer,44,M,1,Graduate,Divorced,$60K - $80K,Gold,49,3,0,4,16739,368,15510,61,0.02,none,2019
745435533,Existing Customer,44,M,2,College,Married,$40K - $60K,Blue,37,6,1,3,2617,2517,100,70,0.962,none,2018
745435533,Attrited Customer,44,M,2,College,Married,$40K - $60K,Blue,49,6,6,3,2617,1400,100,120,0.53,Q3,2019
748827033,Existing Customer,44,M,3,Graduate,Divorced,$40K - $60K,Blue,37,5,2,3,3290,0,3290,84,0,none,2018
748827033,Existing Customer,44,M,3,Graduate,Divorced,$40K - $60K,Blue,49,5,1,3,3290,379,3290,97,0.12,none,2019
749571633,Existing Customer,44,F,2,Graduate,Married,$40K - $60K,Silver,37,4,3,3,5589,1336,4253,75,0.239,none,2018
749571633,Existing Customer,44,F,2,Graduate,Married,$40K - $60K,Silver,49,4,4,3,5589,909,4253,117,0.16,none,2019
751076058,Existing Customer,44,F,4,Graduate,Married,$40K - $60K,Silver,37,4,3,3,5826,0,5826,73,0,none,2018
751076058,Existing Customer,44,F,4,Graduate,Married,$40K - $60K,Silver,49,4,3,3,5826,1350,5826,96,0.23,none,2019
756409758,Existing Customer,44,F,2,Graduate,Married,$40K - $60K,Blue,37,4,5,4,3203,2076,1127,38,0.648,none,2018
756409758,Existing Customer,44,F,2,Graduate,Married,$40K - $60K,Blue,49,4,4,4,3203,959,1127,80,0.3,none,2019
756458508,Existing Customer,44,M,1,Graduate,Married,Less than $40K,Blue,49,5,3,3,1682,1026,752,100,0.61,none,2019
756458508,Existing Customer,44,M,1,Graduate,Married,Less than $40K,Blue,37,5,2,3,1682,930,752,67,0.553,none,2018
757044033,Existing Customer,44,M,2,High School,Single,Less than $40K,Blue,49,3,6,3,1965,672,944,52,0.34,none,2019
757044033,Existing Customer,44,M,2,High School,Single,Less than $40K,Blue,37,3,1,3,1965,1021,944,57,0.52,none,2018
757300008,Existing Customer,44,F,2,College,Single,$40K - $60K,Silver,37,4,3,3,8128,2344,5784,80,0.288,none,2018
757300008,Existing Customer,44,F,2,College,Single,$40K - $60K,Silver,49,4,3,3,8128,1270,5784,45,0.16,none,2019
757753083,Existing Customer,44,F,0,Graduate,Married,$40K - $60K,Silver,48,5,4,2,10110,675,8881,59,0.07,none,2019
